appId,labels,type,taxId,isZoonotic,hostClass,taxRank,communityId,taxOrder,displayLabel,pageRankSotu,louvainCommunityId,communityColorCodes,sourceAppId,hostCount,hostCountNormalized
u454830,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,109,Hepelivirales,Hepelivirales,0.0,353,10,,,
u439890,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,110,Hepelivirales,Hepelivirales,0.0,354,0,,,
u357352,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,111,Hepelivirales,Hepelivirales,0.0,355,1,,,
u190602,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,112,Hepelivirales,Hepelivirales,0.0,356,2,,,
u1059371,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,113,Hepelivirales,Hepelivirales,0.0,399,3,u1059371,1.0,0.0
u1044971,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,114,Hepelivirales,Hepelivirales,0.0,358,4,,,
u733019,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,115,Hepelivirales,Hepelivirales,0.0,359,5,,,
u867851,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,116,Hepelivirales,Hepelivirales,0.0,360,6,,,
u5536,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,,,
u1010160,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,u1010160,1.0,0.0
u66257,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,117,Hepelivirales,Hepelivirales,0.0,363,7,,,
u844052,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,118,Hepelivirales,Hepelivirales,0.0,364,8,,,
u417481,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,119,Hepelivirales,Hepelivirales,0.0,365,9,,,
u1022176,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,120,Hepelivirales,Hepelivirales,0.0,366,10,,,
u855507,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,121,Hepelivirales,Hepelivirales,0.0,367,0,,,
u1021156,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,122,Hepelivirales,Hepelivirales,0.0,368,1,,,
u26958,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,1.0,193,0,u26958,1.0,0.0
u780278,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,123,Hepelivirales,Hepelivirales,0.0,370,2,,,
u91440,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,208,0,u91440,1.0,0.0
u1297,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,2.0,282,0,u1297,20.0,10.0
u340505,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,124,Hepelivirales,Hepelivirales,0.0,373,3,,,
u501325,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,u501325,2.0,0.0
u569955,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,125,Hepelivirales,Hepelivirales,0.0,375,4,,,
u497896,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,126,Hepelivirales,Hepelivirales,0.0,376,5,,,
u383457,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,127,Hepelivirales,Hepelivirales,0.0,377,6,,,
u90904,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,128,Hepelivirales,Hepelivirales,0.0,378,7,,,
u565405,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,129,Hepelivirales,Hepelivirales,0.0,379,8,,,
u25198,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,1.0,193,0,u25198,2.0,0.0
u899400,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,130,Hepelivirales,Hepelivirales,0.0,381,9,,,
u710999,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,131,Hepelivirales,Hepelivirales,0.0,382,10,,,
u1061268,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,132,Hepelivirales,Hepelivirales,0.0,383,0,,,
u516043,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,133,Hepelivirales,Hepelivirales,0.0,384,1,,,
u914141,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,208,0,u914141,1.0,0.0
u406775,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,134,Hepelivirales,Hepelivirales,0.0,386,2,,,
u475080,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,135,Hepelivirales,Hepelivirales,0.0,387,3,,,
u13577,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,u13577,1.0,0.0
u637708,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,136,Hepelivirales,Hepelivirales,0.0,389,4,,,
u186534,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,137,Hepelivirales,Hepelivirales,0.0,399,5,,,
u334369,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,138,Hepelivirales,Hepelivirales,0.0,391,6,,,
u25341,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,,,
u125778,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,137,Hepelivirales,Hepelivirales,0.0,399,5,,,
u42720,"['Palmprint', 'SOTU']",SOTU,291484,True,nan,family,0,Hepelivirales,Hepelivirales,0.0,193,0,,,
u25133,"['Palmprint', 'SOTU']",SOTU,380440,False,nan,no rank,0,Mononegavirales,Mononegavirales,0.0,857,0,,,
u8238,"['Palmprint', 'SOTU']",SOTU,11048,False,nan,no rank,28,Nidovirales,Nidovirales,1.0,208,6,u8238,6.0,0.0
u821211,"['Palmprint', 'SOTU']",SOTU,11048,False,nan,no rank,0,Nidovirales,Nidovirales,0.0,208,0,u821211,1.0,0.0
u19341,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,0.0,399,0,u19341,1.0,0.0
u207044,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,30.0,399,0,u207044,158.0,100.0
u230586,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,2.0,399,0,u230586,6.0,0.0
u22583,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,0.0,399,0,u22583,1.0,0.0
u16704,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,2.0,399,0,u16704,12.0,10.0
u829404,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,139,Articulavirales,Articulavirales,0.0,403,7,,,
u1058528,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,140,Articulavirales,Articulavirales,0.0,404,8,,,
u781489,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,1.0,399,0,u781489,3.0,0.0
u16596,"['Palmprint', 'SOTU']",SOTU,11320,True,nan,species,0,Articulavirales,Articulavirales,1.0,399,0,,,
u6346,"['Palmprint', 'SOTU']",SOTU,11041,False,nan,no rank,0,Hepelivirales,Hepelivirales,1.0,399,0,u6346,2.0,0.0
u1008085,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,141,Articulavirales,Articulavirales,0.0,408,9,,,
u935062,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,142,Articulavirales,Articulavirales,0.0,409,10,,,
u85830,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,47,Articulavirales,Articulavirales,1.0,399,3,,,
u698555,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,143,Articulavirales,Articulavirales,0.0,411,0,,,
u217468,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,47,Articulavirales,Articulavirales,0.0,399,3,,,
u4842,"['Palmprint', 'SOTU']",SOTU,11569,True,nan,species,47,Articulavirales,Articulavirales,1.0,399,3,u4842,3.0,0.0
u6381,"['Palmprint', 'SOTU']",SOTU,2886894,False,nan,no rank,0,Bunyavirales,Bunyavirales,1.0,282,0,u6381,1.0,0.0
u23780,"['Palmprint', 'SOTU']",SOTU,307164,False,nan,no rank,1,Bunyavirales,Bunyavirales,0.0,164,1,,,
u614350,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,144,Nidovirales,Nidovirales,0.0,416,1,,,
u488146,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,145,Nidovirales,Nidovirales,0.0,417,2,,,
u863136,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,146,Nidovirales,Nidovirales,0.0,418,3,,,
u734031,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,147,Nidovirales,Nidovirales,0.0,419,4,,,
u885735,"['Palmprint', 'SOTU']",SOTU,237020,False,nan,species,0,Nidovirales,Nidovirales,1.0,282,0,u885735,4.0,0.0
u6152,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,0,Picornavirales,Picornavirales,2.0,282,0,u6152,14.0,10.0
u3632,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,0,Picornavirales,Picornavirales,1.0,282,0,u3632,4.0,0.0
u15161,"['Palmprint', 'SOTU']",SOTU,686984,False,nan,species,0,Picornavirales,Picornavirales,0.0,282,0,u15161,1.0,0.0
u287350,"['Palmprint', 'SOTU']",SOTU,1868658,False,nan,species,148,Stellavirales,Stellavirales,0.0,282,5,,,
u307751,"['Palmprint', 'SOTU']",SOTU,1868658,False,nan,species,149,Stellavirales,Stellavirales,0.0,425,6,,,
u783410,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,150,Durnavirales,Durnavirales,0.0,426,7,,,
u840779,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u840779,1.0,0.0
u769573,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,151,Durnavirales,Durnavirales,0.0,428,8,,,
u663748,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,152,Durnavirales,Durnavirales,0.0,429,9,,,
u712577,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,153,Durnavirales,Durnavirales,0.0,430,10,,,
u145364,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,,,
u921774,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u921774,2.0,0.0
u1035166,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,154,Durnavirales,Durnavirales,0.0,433,0,,,
u26638,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,u26638,2.0,0.0
u25668,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u25668,1.0,0.0
u623499,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,155,Durnavirales,Durnavirales,0.0,436,1,,,
u273894,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u273894,1.0,0.0
u1054502,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,156,Durnavirales,Durnavirales,0.0,438,2,,,
u133030,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,,,
u1010387,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,157,Durnavirales,Durnavirales,0.0,440,3,,,
u852907,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,158,Durnavirales,Durnavirales,0.0,441,4,,,
u516495,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u516495,1.0,0.0
u594738,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,159,Durnavirales,Durnavirales,0.0,443,5,,,
u716720,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,160,Durnavirales,Durnavirales,0.0,444,6,,,
u118111,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u99033,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,549,0,,,
u94624,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,u94624,1.0,0.0
u665602,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,161,Durnavirales,Durnavirales,0.0,448,7,,,
u759354,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u759354,2.0,0.0
u278017,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u197266,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,162,Durnavirales,Durnavirales,0.0,282,8,,,
u251755,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,,,
u488449,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u488449,1.0,0.0
u197235,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u25022,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,193,0,u25022,5.0,0.0
u130032,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u113609,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u955792,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,163,Durnavirales,Durnavirales,0.0,458,9,,,
u632416,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u632416,2.0,0.0
u703398,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u703398,1.0,0.0
u1070879,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,164,Durnavirales,Durnavirales,0.0,461,10,,,
u16688,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u16688,1.0,0.0
u12737,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u12737,2.0,0.0
u63187,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,208,0,u63187,5.0,0.0
u23964,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u23964,5.0,0.0
u218034,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,549,0,u218034,3.0,0.0
u181959,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,399,0,u181959,1.0,0.0
u123944,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,208,0,u123944,7.0,0.0
u710664,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,165,Durnavirales,Durnavirales,0.0,469,0,,,
u884170,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,166,Durnavirales,Durnavirales,0.0,470,1,,,
u903542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,167,Durnavirales,Durnavirales,0.0,471,2,,,
u772614,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,168,Durnavirales,Durnavirales,0.0,472,3,,,
u879538,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u879538,1.0,0.0
u242765,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u242765,2.0,0.0
u216153,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,169,Durnavirales,Durnavirales,0.0,475,4,,,
u25666,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u906969,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u906969,3.0,0.0
u477937,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,170,Durnavirales,Durnavirales,0.0,478,5,,,
u557424,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,171,Durnavirales,Durnavirales,0.0,479,6,,,
u639572,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,172,Durnavirales,Durnavirales,0.0,480,7,,,
u604911,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,173,Durnavirales,Durnavirales,0.0,481,8,,,
u291146,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,193,0,u291146,4.0,0.0
u547955,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,174,Durnavirales,Durnavirales,0.0,483,9,,,
u127846,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,u127846,3.0,0.0
u181218,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,208,0,u181218,1.0,0.0
u694014,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,208,0,u694014,6.0,0.0
u1052321,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,175,Durnavirales,Durnavirales,0.0,487,10,,,
u218174,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,1.0,549,0,,,
u833002,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u833002,1.0,0.0
u867966,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,177,Durnavirales,Durnavirales,0.0,490,1,,,
u739669,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,178,Durnavirales,Durnavirales,0.0,491,2,,,
u747745,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,179,Durnavirales,Durnavirales,0.0,492,3,,,
u133261,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u811886,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,180,Durnavirales,Durnavirales,0.0,494,4,,,
u950481,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,181,Durnavirales,Durnavirales,0.0,495,5,,,
u565422,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,182,Durnavirales,Durnavirales,0.0,496,6,,,
u165183,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u54781,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,2.0,282,0,u54781,2.0,0.0
u126467,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,2.0,282,0,u126467,8.0,10.0
u937773,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,183,Durnavirales,Durnavirales,0.0,500,7,,,
u910073,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,184,Durnavirales,Durnavirales,0.0,501,8,,,
u97022,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u840738,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,185,Durnavirales,Durnavirales,0.0,503,9,,,
u776492,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,186,Durnavirales,Durnavirales,0.0,504,10,,,
u509861,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,187,Durnavirales,Durnavirales,0.0,505,0,,,
u296287,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,0.0,549,0,,,
u191609,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u1015003,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,188,Durnavirales,Durnavirales,0.0,508,1,,,
u176060,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u176060,2.0,0.0
u451195,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,189,Durnavirales,Durnavirales,0.0,510,2,,,
u230477,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u230477,1.0,0.0
u523488,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,190,Durnavirales,Durnavirales,0.0,512,3,,,
u185108,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,,,
u127577,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u127577,1.0,0.0
u82504,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u590865,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,191,Durnavirales,Durnavirales,0.0,516,4,,,
u184946,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u184946,2.0,0.0
u55400,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,0.0,549,0,,,
u499655,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,192,Durnavirales,Durnavirales,0.0,519,5,,,
u726993,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u726993,1.0,0.0
u465710,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u465710,1.0,0.0
u820616,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,193,Durnavirales,Durnavirales,0.0,522,6,,,
u131402,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,1.0,549,0,u131402,2.0,0.0
u166714,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,2.0,549,0,u166714,3.0,0.0
u179725,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u155578,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u155578,2.0,0.0
u71199,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,2.0,282,0,u71199,5.0,0.0
u104103,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u835542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,194,Durnavirales,Durnavirales,0.0,529,7,,,
u676232,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,195,Durnavirales,Durnavirales,0.0,530,8,,,
u644637,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,196,Durnavirales,Durnavirales,0.0,531,9,,,
u575788,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,197,Durnavirales,Durnavirales,0.0,532,10,,,
u351616,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u351616,4.0,0.0
u443602,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u443602,2.0,0.0
